date,cdata.deviceName,sdata.reading
2019-08-22T03:29:59.000Z,水表-1楼,247.4332
2019-08-22T03:29:59.000Z,水表-3楼,195.9132
2019-08-22T03:39:59.000Z,水表-2楼,108.4481
2019-08-22T03:39:59.000Z,水表-1楼,247.493
2019-08-22T03:39:59.000Z,水表-3楼,195.9288
2019-08-22T03:49:59.000Z,水表-2楼,108.4521
2019-08-22T03:49:59.000Z,水表-1楼,247.5681
2019-08-22T03:49:59.000Z,水表-3楼,195.9929
2019-08-22T03:59:59.000Z,水表-2楼,108.4576
2019-08-22T03:59:59.000Z,水表-1楼,247.6057
2019-08-22T03:59:59.000Z,水表-3楼,196.0103
2019-08-22T04:09:59.000Z,水表-2楼,108.4598
2019-08-22T04:09:59.000Z,水表-1楼,247.6104
2019-08-22T04:09:59.000Z,水表-3楼,196.0333
2019-08-22T04:19:59.000Z,水表-2楼,108.4749
2019-08-22T04:19:59.000Z,水表-1楼,247.6954
2019-08-22T04:19:59.000Z,水表-3楼,196.0625
2019-08-22T04:29:59.000Z,水表-2楼,108.5152
2019-08-22T04:29:59.000Z,水表-1楼,247.7067
2019-08-22T04:29:59.000Z,水表-3楼,196.0854
2019-08-22T04:39:59.000Z,水表-2楼,108.5401
2019-08-22T04:39:59.000Z,水表-1楼,247.8028
2019-08-22T04:39:59.000Z,水表-3楼,196.0948
2019-08-22T04:49:59.000Z,水表-2楼,108.5553
2019-08-22T04:49:59.000Z,水表-1楼,247.819
2019-08-22T04:49:59.000Z,水表-3楼,196.1077
2019-08-22T04:59:59.000Z,水表-2楼,108.58
2019-08-22T04:59:59.000Z,水表-1楼,247.8214
2019-08-22T04:59:59.000Z,水表-3楼,196.1084
2019-08-22T05:09:59.000Z,水表-2楼,108.6069
2019-08-22T05:09:59.000Z,水表-1楼,247.851
2019-08-22T05:09:59.000Z,水表-3楼,196.1342
2019-08-22T05:19:59.000Z,水表-2楼,108.6117
2019-08-22T05:19:59.000Z,水表-1楼,247.8632
2019-08-22T05:19:59.000Z,水表-3楼,196.1372
2019-08-22T05:29:59.000Z,水表-2楼,108.6153
2019-08-22T05:29:59.000Z,水表-1楼,247.864
2019-08-22T05:29:59.000Z,水表-3楼,196.1407
2019-08-22T05:39:59.000Z,水表-2楼,108.6252
2019-08-22T05:39:59.000Z,水表-1楼,247.9153
2019-08-22T05:39:59.000Z,水表-3楼,196.1756
2019-08-22T05:49:59.000Z,水表-2楼,108.6328
2019-08-22T05:49:59.000Z,水表-1楼,247.9738
2019-08-22T05:49:59.000Z,水表-3楼,196.2334
2019-08-22T05:59:59.000Z,水表-2楼,108.6397
2019-08-22T05:59:59.000Z,水表-1楼,247.9908
2019-08-22T05:59:59.000Z,水表-3楼,196.2481
2019-08-22T06:09:59.000Z,水表-2楼,108.6813
2019-08-22T06:09:59.000Z,水表-1楼,247.9996
2019-08-22T06:09:59.000Z,水表-3楼,196.2684
2019-08-22T06:19:59.000Z,水表-2楼,108.7011
2019-08-22T06:19:59.000Z,水表-1楼,248.0557
2019-08-22T06:19:59.000Z,水表-3楼,196.2883
2019-08-22T06:29:59.000Z,水表-2楼,108.7125
2019-08-22T06:29:59.000Z,水表-1楼,248.1151
2019-08-22T06:29:59.000Z,水表-3楼,196.3243
2019-08-22T06:39:59.000Z,水表-2楼,108.7177
2019-08-22T06:39:59.000Z,水表-1楼,248.1412
2019-08-22T06:39:59.000Z,水表-3楼,196.3377
2019-08-22T06:49:59.000Z,水表-2楼,108.7495
2019-08-22T06:49:59.000Z,水表-1楼,248.1991
2019-08-22T06:49:59.000Z,水表-3楼,196.3893
2019-08-22T06:59:59.000Z,水表-2楼,108.7739
2019-08-22T06:59:59.000Z,水表-1楼,248.2585
2019-08-22T06:59:59.000Z,水表-3楼,196.4273
2019-08-22T07:09:59.000Z,水表-2楼,108.802
2019-08-22T07:09:59.000Z,水表-1楼,248.3161
2019-08-22T07:09:59.000Z,水表-3楼,196.4445
2019-08-22T07:19:59.000Z,水表-2楼,108.82
2019-08-22T07:19:59.000Z,水表-1楼,248.318
2019-08-22T07:19:59.000Z,水表-3楼,196.4731
2019-08-22T07:29:59.000Z,水表-2楼,108.8549
2019-08-22T07:29:59.000Z,水表-1楼,248.3878
2019-08-22T07:29:59.000Z,水表-3楼,196.4957
2019-08-22T07:39:59.000Z,水表-2楼,108.8857
2019-08-22T07:39:59.000Z,水表-1楼,248.4848
2019-08-22T07:39:59.000Z,水表-3楼,196.5001
2019-08-22T07:49:59.000Z,水表-2楼,108.8915
2019-08-22T07:49:59.000Z,水表-1楼,248.5071
2019-08-22T07:49:59.000Z,水表-3楼,196.5134
2019-08-22T07:59:59.000Z,水表-2楼,108.907
2019-08-22T07:59:59.000Z,水表-1楼,248.5254
2019-08-22T07:59:59.000Z,水表-3楼,196.5338
2019-08-22T08:09:59.000Z,水表-2楼,108.9117
2019-08-22T08:09:59.000Z,水表-1楼,248.5549
2019-08-22T08:09:59.000Z,水表-3楼,196.5516
2019-08-22T08:19:59.000Z,水表-2楼,108.9244
2019-08-22T08:19:59.000Z,水表-1楼,248.5674
2019-08-22T08:19:59.000Z,水表-3楼,196.6009
2019-08-22T08:29:59.000Z,水表-2楼,108.9491
2019-08-22T08:29:59.000Z,水表-1楼,248.5932
2019-08-22T08:29:59.000Z,水表-3楼,196.6076
2019-08-22T08:39:59.000Z,水表-2楼,108.9696
2019-08-22T08:39:59.000Z,水表-3楼,196.6149
2019-08-22T08:49:59.000Z,水表-2楼,108.9904
2019-08-22T08:49:59.000Z,水表-1楼,248.6544
2019-08-22T08:49:59.000Z,水表-3楼,196.6479
2019-08-22T08:59:59.000Z,水表-2楼,109.0344
2019-08-22T08:59:59.000Z,水表-1楼,248.6766
2019-08-22T08:59:59.000Z,水表-3楼,196.6614
2019-08-22T09:09:59.000Z,水表-2楼,109.0495
2019-08-22T09:09:59.000Z,水表-1楼,248.692
2019-08-22T09:09:59.000Z,水表-3楼,196.6823
2019-08-22T09:19:59.000Z,水表-2楼,109.0641
2019-08-22T09:19:59.000Z,水表-1楼,248.7828
2019-08-22T09:19:59.000Z,水表-3楼,196.7081
2019-08-22T09:29:59.000Z,水表-2楼,109.0686
2019-08-22T09:29:59.000Z,水表-1楼,248.8126
2019-08-22T09:29:59.000Z,水表-3楼,196.7465
2019-08-22T09:39:59.000Z,水表-2楼,109.0951
2019-08-22T09:39:59.000Z,水表-1楼,248.8854
2019-08-22T09:39:59.000Z,水表-3楼,196.7867
2019-08-22T09:49:59.000Z,水表-2楼,109.1097
2019-08-22T09:49:59.000Z,水表-1楼,248.9503
2019-08-22T09:49:59.000Z,水表-3楼,196.8114
2019-08-22T09:59:59.000Z,水表-2楼,109.1144
2019-08-22T09:59:59.000Z,水表-1楼,248.9697
2019-08-22T09:59:59.000Z,水表-3楼,196.8601
2019-08-22T10:09:59.000Z,水表-2楼,109.1144
2019-08-22T10:09:59.000Z,水表-1楼,248.9831
2019-08-22T10:09:59.000Z,水表-3楼,196.8728
2019-08-22T10:19:59.000Z,水表-2楼,109.1204
2019-08-22T10:19:59.000Z,水表-1楼,248.9947
2019-08-22T10:19:59.000Z,水表-3楼,196.8959
2019-08-22T10:29:59.000Z,水表-2楼,109.1381
2019-08-22T10:29:59.000Z,水表-1楼,249.0512
2019-08-22T10:29:59.000Z,水表-3楼,196.9297
2019-08-22T10:39:59.000Z,水表-2楼,109.1381
2019-08-22T10:39:59.000Z,水表-1楼,249.1033
2019-08-22T10:39:59.000Z,水表-3楼,196.9305
2019-08-22T10:49:59.000Z,水表-2楼,109.1381
2019-08-22T10:49:59.000Z,水表-1楼,249.165
2019-08-22T10:49:59.000Z,水表-3楼,196.9309
2019-08-22T10:59:59.000Z,水表-2楼,109.1381
2019-08-22T10:59:59.000Z,水表-1楼,249.2302
2019-08-22T10:59:59.000Z,水表-3楼,196.9368
2019-08-22T11:09:59.000Z,水表-2楼,109.1381
2019-08-22T11:09:59.000Z,水表-1楼,249.3243
2019-08-22T11:09:59.000Z,水表-3楼,196.9559
2019-08-22T11:19:59.000Z,水表-2楼,109.1381
2019-08-22T11:19:59.000Z,水表-1楼,249.379
2019-08-22T11:19:59.000Z,水表-3楼,196.9625
2019-08-22T11:29:59.000Z,水表-2楼,109.1381
2019-08-22T11:29:59.000Z,水表-1楼,249.4284
2019-08-22T11:29:59.000Z,水表-3楼,196.9666
2019-08-22T11:39:59.000Z,水表-2楼,109.1381
2019-08-22T11:39:59.000Z,水表-1楼,249.4725
2019-08-22T11:39:59.000Z,水表-3楼,196.9684
2019-08-22T11:49:59.000Z,水表-2楼,109.1381
2019-08-22T11:49:59.000Z,水表-1楼,249.474
2019-08-22T11:49:59.000Z,水表-3楼,196.9687
2019-08-22T11:59:59.000Z,水表-2楼,109.1381
2019-08-22T11:59:59.000Z,水表-1楼,249.4752
2019-08-22T11:59:59.000Z,水表-3楼,196.9722
2019-08-22T12:09:59.000Z,水表-2楼,109.1381
2019-08-22T12:09:59.000Z,水表-1楼,249.4867
2019-08-22T12:09:59.000Z,水表-3楼,196.9722
2019-08-22T12:19:59.000Z,水表-2楼,109.1384
2019-08-22T12:19:59.000Z,水表-1楼,249.4871
2019-08-22T12:19:59.000Z,水表-3楼,196.9771
2019-08-22T12:29:59.000Z,水表-2楼,109.1384
2019-08-22T12:29:59.000Z,水表-1楼,249.4871
2019-08-22T12:29:59.000Z,水表-3楼,196.9774
2019-08-22T12:39:59.000Z,水表-2楼,109.1384
2019-08-22T12:39:59.000Z,水表-1楼,249.4893
2019-08-22T12:39:59.000Z,水表-3楼,196.9779
2019-08-22T12:49:59.000Z,水表-2楼,109.1384
2019-08-22T12:49:59.000Z,水表-1楼,249.4893
2019-08-22T12:49:59.000Z,水表-3楼,196.9783
2019-08-22T12:59:59.000Z,水表-2楼,109.1384
2019-08-22T12:59:59.000Z,水表-1楼,249.5453
2019-08-22T12:59:59.000Z,水表-3楼,196.9794
2019-08-22T13:09:59.000Z,水表-2楼,109.1384
2019-08-22T13:09:59.000Z,水表-1楼,249.6367
2019-08-22T13:09:59.000Z,水表-3楼,196.9794
2019-08-22T13:19:59.000Z,水表-2楼,109.1384
2019-08-22T13:19:59.000Z,水表-1楼,249.6927
2019-08-22T13:19:59.000Z,水表-3楼,196.9837
2019-08-22T13:29:59.000Z,水表-2楼,109.1384
2019-08-22T13:29:59.000Z,水表-1楼,249.699
2019-08-22T13:29:59.000Z,水表-3楼,196.9852
2019-08-22T13:39:59.000Z,水表-2楼,109.1384
2019-08-22T13:39:59.000Z,水表-1楼,249.7005
2019-08-22T13:39:59.000Z,水表-3楼,196.9853
2019-08-22T13:49:59.000Z,水表-2楼,109.1384
2019-08-22T13:49:59.000Z,水表-1楼,249.7005
2019-08-22T13:49:59.000Z,水表-3楼,196.9853
2019-08-22T13:59:59.000Z,水表-2楼,109.1384
2019-08-22T13:59:59.000Z,水表-1楼,249.7069
2019-08-22T13:59:59.000Z,水表-3楼,196.9855
2019-08-22T14:09:59.000Z,水表-2楼,109.1384
2019-08-22T14:09:59.000Z,水表-1楼,249.7128
2019-08-22T14:09:59.000Z,水表-3楼,196.9859
2019-08-22T14:19:59.000Z,水表-2楼,109.1388
2019-08-22T14:19:59.000Z,水表-1楼,249.7136
2019-08-22T14:19:59.000Z,水表-3楼,196.9948
2019-08-22T14:29:59.000Z,水表-2楼,109.1388
2019-08-22T14:29:59.000Z,水表-1楼,249.7144
2019-08-22T14:29:59.000Z,水表-3楼,197.0016
2019-08-22T14:39:59.000Z,水表-2楼,109.1388
2019-08-22T14:39:59.000Z,水表-1楼,249.7235
2019-08-22T14:39:59.000Z,水表-3楼,197.0099
2019-08-22T14:49:59.000Z,水表-2楼,109.1388
2019-08-22T14:49:59.000Z,水表-1楼,249.739
2019-08-22T14:49:59.000Z,水表-3楼,197.0255
2019-08-22T14:59:59.000Z,水表-2楼,109.1388
2019-08-22T14:59:59.000Z,水表-1楼,249.7393
2019-08-22T14:59:59.000Z,水表-3楼,197.0255
2019-08-22T15:09:59.000Z,水表-2楼,109.1388
2019-08-22T15:09:59.000Z,水表-1楼,249.7498
2019-08-22T15:09:59.000Z,水表-3楼,197.0255
2019-08-22T15:19:59.000Z,水表-2楼,109.1388
2019-08-22T15:19:59.000Z,水表-1楼,249.7634
2019-08-22T15:19:59.000Z,水表-3楼,197.0255
2019-08-22T15:29:59.000Z,水表-2楼,109.1388
2019-08-22T15:29:59.000Z,水表-1楼,249.7675
2019-08-22T15:29:59.000Z,水表-3楼,197.0257
2019-08-22T15:39:59.000Z,水表-2楼,109.1388
2019-08-22T15:39:59.000Z,水表-1楼,249.7794
2019-08-22T15:39:59.000Z,水表-3楼,197.0259
2019-08-22T15:49:59.000Z,水表-2楼,109.1432
2019-08-22T15:49:59.000Z,水表-1楼,249.7823
2019-08-22T15:49:59.000Z,水表-3楼,197.0321
2019-08-22T15:59:59.000Z,水表-2楼,109.1432
2019-08-22T15:59:59.000Z,水表-1楼,249.8043
2019-08-22T15:59:59.000Z,水表-3楼,197.04
2019-08-22T16:09:59.000Z,水表-2楼,109.1432
2019-08-22T16:09:59.000Z,水表-1楼,249.8132
2019-08-22T16:09:59.000Z,水表-3楼,197.0465
2019-08-22T16:19:59.000Z,水表-2楼,109.1434
2019-08-22T16:19:59.000Z,水表-1楼,249.815
2019-08-22T16:19:59.000Z,水表-3楼,197.0528
2019-08-22T16:29:59.000Z,水表-2楼,109.1434
2019-08-22T16:29:59.000Z,水表-1楼,249.815
2019-08-22T16:29:59.000Z,水表-3楼,197.0573
2019-08-22T16:39:59.000Z,水表-2楼,109.1434
2019-08-22T16:39:59.000Z,水表-1楼,249.815
2019-08-22T16:39:59.000Z,水表-3楼,197.0574
2019-08-22T16:49:59.000Z,水表-2楼,109.1434
2019-08-22T16:49:59.000Z,水表-1楼,249.815
2019-08-22T16:49:59.000Z,水表-3楼,197.0575
2019-08-22T16:59:59.000Z,水表-2楼,109.1434
2019-08-22T16:59:59.000Z,水表-1楼,249.815
2019-08-22T16:59:59.000Z,水表-3楼,197.0578
2019-08-22T17:09:59.000Z,水表-2楼,109.1434
2019-08-22T17:09:59.000Z,水表-1楼,249.815
2019-08-22T17:09:59.000Z,水表-3楼,197.0581
2019-08-22T17:19:59.000Z,水表-2楼,109.1434
2019-08-22T17:19:59.000Z,水表-1楼,249.815
2019-08-22T17:19:59.000Z,水表-3楼,197.0584
2019-08-22T17:29:59.000Z,水表-2楼,109.1434
2019-08-22T17:29:59.000Z,水表-1楼,249.815
2019-08-22T17:29:59.000Z,水表-3楼,197.0587
2019-08-22T17:39:59.000Z,水表-2楼,109.1434
2019-08-22T17:39:59.000Z,水表-1楼,249.815
2019-08-22T17:39:59.000Z,水表-3楼,197.0587
2019-08-22T17:49:59.000Z,水表-2楼,109.1434
2019-08-22T17:49:59.000Z,水表-1楼,249.815
2019-08-22T17:49:59.000Z,水表-3楼,197.0588
2019-08-22T17:59:59.000Z,水表-2楼,109.1434
2019-08-22T17:59:59.000Z,水表-1楼,249.815
2019-08-22T17:59:59.000Z,水表-3楼,197.059
2019-08-22T18:09:59.000Z,水表-2楼,109.1434
2019-08-22T18:09:59.000Z,水表-1楼,249.815
2019-08-22T18:09:59.000Z,水表-3楼,197.0593
2019-08-22T18:19:59.000Z,水表-2楼,109.1438
2019-08-22T18:19:59.000Z,水表-1楼,249.8158
2019-08-22T18:19:59.000Z,水表-3楼,197.0662
2019-08-22T18:29:59.000Z,水表-2楼,109.1438
2019-08-22T18:29:59.000Z,水表-1楼,249.8163
2019-08-22T18:29:59.000Z,水表-3楼,197.0662
2019-08-22T18:39:59.000Z,水表-2楼,109.1438
2019-08-22T18:39:59.000Z,水表-1楼,249.8166
2019-08-22T18:39:59.000Z,水表-3楼,197.0662
2019-08-22T18:49:59.000Z,水表-2楼,109.1438
2019-08-22T18:49:59.000Z,水表-1楼,249.8176
2019-08-22T18:49:59.000Z,水表-3楼,197.0662
2019-08-22T18:59:59.000Z,水表-2楼,109.1438
2019-08-22T18:59:59.000Z,水表-1楼,249.8183
2019-08-22T18:59:59.000Z,水表-3楼,197.0662
2019-08-22T19:09:59.000Z,水表-2楼,109.1438
2019-08-22T19:09:59.000Z,水表-1楼,249.8195
2019-08-22T19:09:59.000Z,水表-3楼,197.0662
2019-08-22T19:19:59.000Z,水表-2楼,109.1438
2019-08-22T19:19:59.000Z,水表-1楼,249.8206
2019-08-22T19:19:59.000Z,水表-3楼,197.0664
2019-08-22T19:29:59.000Z,水表-2楼,109.1438
2019-08-22T19:29:59.000Z,水表-1楼,249.8217
2019-08-22T19:29:59.000Z,水表-3楼,197.0669
2019-08-22T19:39:59.000Z,水表-2楼,109.1438
2019-08-22T19:39:59.000Z,水表-1楼,249.8222
2019-08-22T19:39:59.000Z,水表-3楼,197.0669
2019-08-22T19:49:59.000Z,水表-2楼,109.1438
2019-08-22T19:49:59.000Z,水表-1楼,249.823
2019-08-22T19:49:59.000Z,水表-3楼,197.0672
2019-08-22T19:59:59.000Z,水表-2楼,109.1438
2019-08-22T19:59:59.000Z,水表-1楼,249.8232
2019-08-22T19:59:59.000Z,水表-3楼,197.0678
2019-08-22T20:09:59.000Z,水表-2楼,109.1438
2019-08-22T20:09:59.000Z,水表-1楼,249.8232
2019-08-22T20:09:59.000Z,水表-3楼,197.0681
2019-08-22T20:19:59.000Z,水表-2楼,109.144
2019-08-22T20:19:59.000Z,水表-1楼,249.8234
2019-08-22T20:19:59.000Z,水表-3楼,197.0738
2019-08-22T20:29:59.000Z,水表-2楼,109.144
2019-08-22T20:29:59.000Z,水表-1楼,249.8234
2019-08-22T20:29:59.000Z,水表-3楼,197.0738
2019-08-22T20:39:59.000Z,水表-2楼,109.144
2019-08-22T20:39:59.000Z,水表-1楼,249.8234
2019-08-22T20:39:59.000Z,水表-3楼,197.0738
2019-08-22T20:49:59.000Z,水表-2楼,109.144
2019-08-22T20:49:59.000Z,水表-1楼,249.8234
2019-08-22T20:49:59.000Z,水表-3楼,197.0738
2019-08-22T20:59:59.000Z,水表-2楼,109.144
2019-08-22T20:59:59.000Z,水表-1楼,249.8234
2019-08-22T20:59:59.000Z,水表-3楼,197.0738
2019-08-22T21:09:59.000Z,水表-2楼,109.144
2019-08-22T21:09:59.000Z,水表-1楼,249.8234
2019-08-22T21:09:59.000Z,水表-3楼,197.0739
2019-08-22T21:19:59.000Z,水表-2楼,109.144
2019-08-22T21:19:59.000Z,水表-1楼,249.8234
2019-08-22T21:19:59.000Z,水表-3楼,197.0739
2019-08-22T21:29:59.000Z,水表-2楼,109.144
2019-08-22T21:29:59.000Z,水表-1楼,249.8234
2019-08-22T21:29:59.000Z,水表-3楼,197.0739
2019-08-22T21:39:59.000Z,水表-2楼,109.144
2019-08-22T21:39:59.000Z,水表-1楼,249.8234
2019-08-22T21:39:59.000Z,水表-3楼,197.0739
2019-08-22T21:49:59.000Z,水表-2楼,109.144
2019-08-22T21:49:59.000Z,水表-1楼,249.8234
2019-08-22T21:49:59.000Z,水表-3楼,197.0742
2019-08-22T21:59:59.000Z,水表-2楼,109.144
2019-08-22T21:59:59.000Z,水表-1楼,249.8234
2019-08-22T21:59:59.000Z,水表-3楼,197.0742
2019-08-22T22:09:59.000Z,水表-2楼,109.144
2019-08-22T22:09:59.000Z,水表-1楼,249.8234
2019-08-22T22:09:59.000Z,水表-3楼,197.0742
2019-08-22T22:19:59.000Z,水表-2楼,109.1443
2019-08-22T22:19:59.000Z,水表-1楼,249.8244
2019-08-22T22:19:59.000Z,水表-3楼,197.0843
2019-08-22T22:29:59.000Z,水表-2楼,109.1443
2019-08-22T22:29:59.000Z,水表-1楼,249.8255
2019-08-22T22:29:59.000Z,水表-3楼,197.0919
2019-08-22T22:39:59.000Z,水表-2楼,109.1443
2019-08-22T22:39:59.000Z,水表-1楼,249.8263
2019-08-22T22:39:59.000Z,水表-3楼,197.0972
2019-08-22T22:49:59.000Z,水表-2楼,109.1443
2019-08-22T22:49:59.000Z,水表-1楼,249.8272
2019-08-22T22:49:59.000Z,水表-3楼,197.0974
2019-08-22T22:59:59.000Z,水表-2楼,109.1443
2019-08-22T22:59:59.000Z,水表-1楼,249.828
2019-08-22T22:59:59.000Z,水表-3楼,197.1127
2019-08-22T23:09:59.000Z,水表-2楼,109.1443
2019-08-22T23:09:59.000Z,水表-1楼,249.8288
2019-08-22T23:09:59.000Z,水表-3楼,197.1417
2019-08-22T23:19:59.000Z,水表-2楼,109.1443
2019-08-22T23:19:59.000Z,水表-1楼,249.8299
2019-08-22T23:19:59.000Z,水表-3楼,197.1541
2019-08-22T23:29:59.000Z,水表-2楼,109.1443
2019-08-22T23:29:59.000Z,水表-1楼,249.8307
2019-08-22T23:29:59.000Z,水表-3楼,197.1615
2019-08-22T23:39:59.000Z,水表-2楼,109.1443
2019-08-22T23:39:59.000Z,水表-1楼,249.8315
2019-08-22T23:39:59.000Z,水表-3楼,197.1703
2019-08-22T23:49:59.000Z,水表-2楼,109.1568
2019-08-22T23:49:59.000Z,水表-1楼,249.8536
2019-08-22T23:49:59.000Z,水表-3楼,197.231
2019-08-22T23:59:59.000Z,水表-2楼,109.1748
2019-08-22T23:59:59.000Z,水表-1楼,249.87
2019-08-22T23:59:59.000Z,水表-3楼,197.2575
2019-08-23T00:09:59.000Z,水表-2楼,109.1749
2019-08-23T00:09:59.000Z,水表-1楼,249.8772
2019-08-23T00:09:59.000Z,水表-3楼,197.2971
2019-08-23T00:19:59.000Z,水表-2楼,109.1913
2019-08-23T00:19:59.000Z,水表-1楼,249.9346
2019-08-23T00:19:59.000Z,水表-3楼,197.3213
2019-08-23T00:29:59.000Z,水表-2楼,109.1913
2019-08-23T00:29:59.000Z,水表-1楼,249.9701
2019-08-23T00:29:59.000Z,水表-3楼,197.3236
2019-08-23T00:39:59.000Z,水表-2楼,109.1936
2019-08-23T00:39:59.000Z,水表-1楼,249.9783
2019-08-23T00:39:59.000Z,水表-3楼,197.3277
2019-08-23T00:49:59.000Z,水表-2楼,109.2183
2019-08-23T00:49:59.000Z,水表-1楼,250.0729
2019-08-23T00:49:59.000Z,水表-3楼,197.3318
2019-08-23T00:59:59.000Z,水表-2楼,109.2247
2019-08-23T00:59:59.000Z,水表-1楼,250.1617
2019-08-23T00:59:59.000Z,水表-3楼,197.3551
2019-08-23T01:09:59.000Z,水表-2楼,109.2257
2019-08-23T01:09:59.000Z,水表-1楼,250.1813
2019-08-23T01:09:59.000Z,水表-3楼,197.3813
2019-08-23T01:19:59.000Z,水表-2楼,109.2456
2019-08-23T01:19:59.000Z,水表-1楼,250.2623
2019-08-23T01:19:59.000Z,水表-3楼,197.4316
2019-08-23T01:29:59.000Z,水表-2楼,109.2618
2019-08-23T01:29:59.000Z,水表-1楼,250.3093
2019-08-23T01:29:59.000Z,水表-3楼,197.4518
2019-08-23T01:39:59.000Z,水表-2楼,109.2902
2019-08-23T01:39:59.000Z,水表-1楼,250.3864
2019-08-23T01:39:59.000Z,水表-3楼,197.4806
2019-08-23T01:49:59.000Z,水表-2楼,109.3019
2019-08-23T01:49:59.000Z,水表-1楼,250.442
2019-08-23T01:49:59.000Z,水表-3楼,197.5045
2019-08-23T01:59:59.000Z,水表-2楼,109.3324
2019-08-23T01:59:59.000Z,水表-1楼,250.5088
2019-08-23T01:59:59.000Z,水表-3楼,197.5367
2019-08-23T02:09:59.000Z,水表-2楼,109.3715
2019-08-23T02:09:59.000Z,水表-1楼,250.5915
2019-08-23T02:09:59.000Z,水表-3楼,197.5755
2019-08-23T02:19:59.000Z,水表-2楼,109.4162
2019-08-23T02:19:59.000Z,水表-1楼,250.6489
2019-08-23T02:19:59.000Z,水表-3楼,197.6113
2019-08-23T02:29:59.000Z,水表-2楼,109.4167
2019-08-23T02:29:59.000Z,水表-1楼,250.6748
2019-08-23T02:29:59.000Z,水表-3楼,197.6305
2019-08-23T02:39:59.000Z,水表-2楼,109.4265
2019-08-23T02:39:59.000Z,水表-1楼,250.6897
2019-08-23T02:39:59.000Z,水表-3楼,197.6479
2019-08-23T02:49:59.000Z,水表-2楼,109.4384
2019-08-23T02:49:59.000Z,水表-1楼,250.7241
2019-08-23T02:49:59.000Z,水表-3楼,197.6668
2019-08-23T02:59:59.000Z,水表-2楼,109.5013
2019-08-23T02:59:59.000Z,水表-1楼,250.7696
2019-08-23T02:59:59.000Z,水表-3楼,197.7133
2019-08-23T03:09:59.000Z,水表-2楼,109.5165
2019-08-23T03:09:59.000Z,水表-1楼,250.8567
2019-08-23T03:09:59.000Z,水表-3楼,197.7478
2019-08-23T03:19:59.000Z,水表-2楼,109.534
2019-08-23T03:19:59.000Z,水表-1楼,250.941
2019-08-23T03:19:59.000Z,水表-3楼,197.7832
2019-08-23T03:29:59.000Z,水表-2楼,109.5399
2019-08-23T03:29:59.000Z,水表-1楼,250.9964
2019-08-23T03:29:59.000Z,水表-3楼,197.8222
2019-08-23T03:39:59.000Z,水表-2楼,109.5583
2019-08-23T03:39:59.000Z,水表-1楼,251.094
2019-08-23T03:39:59.000Z,水表-3楼,197.8337
2019-08-23T03:49:59.000Z,水表-2楼,109.5863
2019-08-23T03:49:59.000Z,水表-1楼,251.1268
2019-08-23T03:49:59.000Z,水表-3楼,197.8629
2019-08-23T03:59:59.000Z,水表-2楼,109.5951
2019-08-23T03:59:59.000Z,水表-1楼,251.1973
2019-08-23T03:59:59.000Z,水表-3楼,197.8877
2019-08-23T04:09:59.000Z,水表-2楼,109.6045
2019-08-23T04:09:59.000Z,水表-1楼,251.2206
2019-08-23T04:09:59.000Z,水表-3楼,197.9003
2019-08-23T04:19:59.000Z,水表-2楼,109.6051
2019-08-23T04:19:59.000Z,水表-1楼,251.2576
2019-08-23T04:19:59.000Z,水表-3楼,197.933
2019-08-23T04:29:59.000Z,水表-2楼,109.6233
2019-08-23T04:29:59.000Z,水表-1楼,251.3185
2019-08-23T04:29:59.000Z,水表-3楼,197.9668
2019-08-23T04:39:59.000Z,水表-2楼,109.6598
2019-08-23T04:39:59.000Z,水表-1楼,251.3268
2019-08-23T04:39:59.000Z,水表-3楼,197.9712
2019-08-23T04:49:59.000Z,水表-2楼,109.7076
2019-08-23T04:49:59.000Z,水表-1楼,251.3443
2019-08-23T04:49:59.000Z,水表-3楼,197.9963
2019-08-23T04:59:59.000Z,水表-2楼,109.7385
2019-08-23T04:59:59.000Z,水表-1楼,251.3559
2019-08-23T04:59:59.000Z,水表-3楼,198.0097
2019-08-23T05:09:59.000Z,水表-2楼,109.7437
2019-08-23T05:09:59.000Z,水表-1楼,251.3664
2019-08-23T05:09:59.000Z,水表-3楼,198.0154
2019-08-23T05:19:59.000Z,水表-2楼,109.7475
2019-08-23T05:19:59.000Z,水表-1楼,251.3749
2019-08-23T05:19:59.000Z,水表-3楼,198.0255
2019-08-23T05:29:59.000Z,水表-2楼,109.7475
2019-08-23T05:29:59.000Z,水表-1楼,251.3752
2019-08-23T05:29:59.000Z,水表-3楼,198.0565
2019-08-23T05:39:59.000Z,水表-2楼,109.753
2019-08-23T05:39:59.000Z,水表-1楼,251.4135
2019-08-23T05:39:59.000Z,水表-3楼,198.0898
2019-08-23T05:49:59.000Z,水表-2楼,109.7589
2019-08-23T05:49:59.000Z,水表-1楼,251.5437
2019-08-23T05:49:59.000Z,水表-3楼,198.1493
2019-08-23T05:59:59.000Z,水表-2楼,109.7894
2019-08-23T05:59:59.000Z,水表-1楼,251.5706
2019-08-23T05:59:59.000Z,水表-3楼,198.1942
2019-08-23T06:09:59.000Z,水表-2楼,109.7906
2019-08-23T06:09:59.000Z,水表-1楼,251.674
2019-08-23T06:09:59.000Z,水表-3楼,198.2338
2019-08-23T06:19:59.000Z,水表-2楼,109.8115
2019-08-23T06:19:59.000Z,水表-1楼,251.7341
